U1E63A3	0.3036557445393462
U3EC77F	0.1919288511522253
U27DC0C	0.07893895363479984
U3FAAAC	0.09285466007290268
U04EA0B	0.08177256312778901
U41319C	0.7277150920006534
U3DF7A7	0.17202480692204894
U209ACC	0.22068901312920597
U4A883D	0.13702280465552344
U333BB1	0.14399224674638397
U3606F7	0.19084701982660868
U5237B1	0.2770300070479126
U4CBDF4	0.07718190564032916
U40C23B	0.1447809593885322
U511B56	0.1850618577299975
U2A8471	0.6004224222581251
U319AA3	0.09843892911844875
U02E468	0.16639563298776514
U483869	0.1483780048939427
U0A35B4	0.04717717708524241
U08FCA4	0.7095553782802732
U3FE578	0.33162295558355565
U03DC0B	0.20375071725182553
U05E64A	0.015978458005692486
U317424	0.24761557623659616
U25A083	0.08390375439502255
U1170DD	0.5075089091871139
U22C251	0.06292491291082426
U192810	0.10014685327881981
U191DAF	0.4472145962473471
U370A32	0.19228606213394012
U17AE2E	0.6895595777020856
U08EE70	0.13847150241475212
U465455	0.3259401554399916
U3FF68A	0.6771675550735228
U322544	0.05249738978084223
U0FE3A3	0.049815821747558414
U30F311	0.12334024090317346
U322C74	0.14536662100623088
U17B9D1	0.16484117859712913
U475C3E	0.3007226949385553
U2A55EF	0.12538585002512728
U1B39F1	0.10890993851287628
U2063EE	0.21827572359442718
U517885	0.2041303928377451
U1F54EA	0.14960158601749227
U1DDB7A	0.2829780174761245
U0B5584	0.09373413468263805
U2944EE	0.36955585372236477
U2E9A0B	0.12495624686749725
U5249A2	0.1649829002567427
U2B624F	0.36749618780823456
U1BAC7D	0.09938084685631558
U2483FF	0.2241880963593961
U402FF4	0.05803554472865449
U23C0A8	0.22829970947565487
U4DD00B	0.1966149054791694
U201C4A	0.38298347754582185
U29CA1D	0.06298605664605085
U3316E6	0.04108648386186955
U3EBC3A	0.036106470974228685
U37D6E8	0.08536597783986438
U310D8E	0.16077503234904336
U323A4E	0.7670890444499996
U091DA2	0.2432103464062521
U076DD3	0.22834507687691258
U44A210	0.15107475296432968
U4474F9	0.15471227468496887
U01568A	0.20174170822431284
U2ECCA9	0.1235053063140838
U384168	0.3329751820721813
U38FB58	0.08801360766135703
U2E39E7	0.07676738797786879
U3299AB	0.077537255044828
U23EA79	0.5107150301644209
U03B8D9	0.3071195784705788
U1D9FE8	0.4217553363048148
U217B1C	0.07726552896012531
U32ACE8	0.16389428043146423
U4C04F0	0.1242538021111296
U2205C1	0.09895283080223358
U3C1A7F	0.08617007545715728
U099B34	0.1408969325735413
U12B468	0.11617491131178612
U277F3E	0.11542863809865335
U0EC3AF	0.40154490777011953
U217DCE	0.4008363783606931
U027E9A	0.10362286569129471
U239B7C	0.13362227678824948
U249B08	0.17032317325503032
U379FC5	0.12066974450774039
U1D8781	0.4711963806077602
U339E0B	0.061988566635236234
U400E9D	0.10445837658773181
U4B936D	0.15909431662584364
U2AD1C9	0.6759068761878403
U308A89	0.11732063211199484
U40B56A	0.11226096462753721
U067573	0.3293682246812873
U2B3746	0.1263698604865337
U232D61	0.21316398323898383
U4C41A5	0.21135756176430892
U3DD00A	0.11628946033915923
U33353C	0.09258807475734034
U125E57	0.22445342539169183
U3BA5D6	0.14902923737925775
U3AF199	0.15441701506109204
U374BC6	0.15466076104956608
U005066	0.17682152456226463
U356E56	0.16117531522173728
U25A76D	0.26438396568905354
U31EB8D	0.5073821910905625
U147CB0	0.05930907839631263
U187C8E	0.13945194263608868
U2A9D87	0.10224519849704913
U366FBE	0.07161163471644152
U01BBD0	0.402111415224099
U263C42	0.3046981659225043
U03A113	0.07693741052682265
U517770	0.23362464401065447
U0990AF	0.1679269705055625
U0F315B	0.13115545960747976
U48E0B0	0.49128818263637897
U2F9FAA	0.14572912807253147
U2F1A63	0.11985741750996717
U376A86	0.12737895178982464
U02F7E2	0.13751683488286945
U27C324	0.18449057719903972
U1CF949	0.11785108835616503
U33AC65	0.0467282925556241
U1DC214	0.12076101931929799
U09F992	0.14142415390104823
U4E5423	0.06014557997933928
U280067	0.5597988508514956
U287E4A	0.09790381591814605
U46D257	0.6478812862428711
U1C90D9	0.4257947874574611
U3FB370	0.17293663062903583
U3ADFA6	0.2449706803065089
U285AD9	0.15790309800855393
U34DBBD	0.2790349832688935
U5101F6	0.11812997411370436
U34A3A2	0.17411348761650686
U080E20	0.24221196020937485
U3F1EE9	0.22943808819867154
U279871	0.5735748341618984
U0326EA	0.1019854179212009
U4D4E5A	0.17630815017990814
U2D747D	0.08672468140796938
U0C9A7A	0.1467529129810814
U06BC96	0.5001811541316422
U410BC3	0.057890524968671295
U047AD0	0.06790625965885676
U34F409	0.13099664973389272
U45BEF8	0.08877230167898194
U3D383D	0.20438130643434738
U0F99FE	0.1217138919023358
U1C7DD6	0.22796510553757932
U5227FA	0.1574012295258721
U0D1444	0.2569718238458726
U29693E	0.08570614214069491
U1A45FC	0.2349603957295724
U0D8127	0.30804516985384983
U3C1641	0.1408296063006285
U219D4A	0.13362118900612563
U28D4C2	0.16317439277703336
U355A7E	0.7042776436368545
U44108C	0.07417168934225461
U27A312	0.16124023255956876
U143944	0.20774557764018983
U211CAE	0.24174111523688438
U2D84F8	0.08965235314423216
U4BC617	0.11710947132201077
U1257B8	0.3437191557877236
U0F0CFF	0.07660329508064098
U02331D	0.2453602284047704
U12441F	0.10850382861076999
U33A621	0.18503083392315414
U179B57	0.20279293963867184
U0D462A	0.29305820245502306
U0D6EC1	0.10098044702397181
U1E9A1D	0.7468164800076552
U208FAF	0.07334779192566375
U36873F	0.399779304474006
U42BC1E	0.3174196521346637
U38766C	0.17399468709990223
U1951D8	0.049380727632904256
U152DCF	0.08880153245271741
U18FC00	0.7858160165095137
U224EF0	0.43235982015403945
U0232C6	0.0862496204868909
U0C4CF4	0.21192372470221144
U488D35	0.2957254565249078
U0E26E7	0.15563967254100664
U2878E8	0.5422646190139702
U0F2C28	0.05428205814127486
U0EBE85	0.2493552353932735
U086D4E	0.14269059731814457
U042842	0.11387347886434121
U4A8303	0.08490791397025005
U2E6F51	0.10388220724232544
U2ACFEA	0.01908443554105705
U21C76F	0.3482129846901677
U4E70DC	0.13375304595235168
U2B5F9F	0.5569695335725918
U3E12BE	0.08169214909917596
U1966D4	0.24524355023367075
U0AF1C8	0.7611943565241156
U480F0E	0.07227426272163094
U065109	0.2034341587756831
U4685C2	0.33015924581284406
U080857	0.18680689306882245
U100BB0	0.21576236150024927
U07DF61	0.1091261555409336
